name,help,type,message,file,start_line,start_offset,end_line,end_offset
25502,Memory - corruptions,Out-of-bounds access,"Event overrun-call : Overrunning callee's array of size 2 by passing argument ""populationIndex"" (which evaluates to 3) in call to ""DynEntCL_Spatial_GetClientData"". [ details ] Also see events: [ return_constant ][ assignment ]",/code/src/dynentity/DynEntity_spatial.cpp,634,0,634,0
17172,Memory - corruptions,Out-of-bounds access,"Event overrun-call : Overrunning callee's array of size 1 by passing argument ""localClientNumOut"" (which evaluates to 1) in call to ""CG_GetEntity"". [ details ] Also see events: [ assignment ]",/code/src/ecs_common/ecs_client_centity.cpp,134,0,134,0
29460,Memory - corruptions,Out-of-bounds access,"Event overrun-buffer-val : Overrunning buffer pointed to by ""&detectBoneIndex"" of 1 bytes by passing it to a function which accesses it at byte offset 3. [ details ]",/code/src/effectscore/fx_dismemberment.cpp,404,0,404,0
29468,Memory - corruptions,Out-of-bounds access,"Event overrun-buffer-val : Overrunning buffer pointed to by ""&dismemberBoneIndex"" of 1 bytes by passing it to a function which accesses it at byte offset 3. [ details ]",/code/src/effectscore/fx_dismemberment.cpp,411,0,411,0
25863,Memory - illegal accesses,Uninitialized pointer read,"Event uninit_use_in_call : Using uninitialized element of array ""drawState.atlasDataOffsets"" when calling ""FX_DrawModularParticles"". [ details ] (7) Event uninit_use_in_call : Using uninitialized value ""drawState.flareSurfGlob"" when calling ""FX_DrawModularParticles"". [ details ] (8) Event uninit_use_in_call : Using uninitialized element of array ""drawState.padding"" when calling ""FX_DrawModularParticles"". [ details ] Also see events: [ var_decl ]",/code/src/effectscore/fx_draw.cpp,104,0,104,0
24452,Insecure data handling,Untrusted loop bound,"Event lower_bounds : Casting narrower unsigned ""pNtHeaders->FileHeader.NumberOfSections"" to wider signed type ""int"" effectively tests its lower bound. (6) Event tainted_data : Using tainted variable ""pNtHeaders->FileHeader.NumberOfSections"" as a loop boundary. (7) Event remediation : Ensure that tainted values are properly sanitized, by checking that their values are within a permissible range. Also see events: [ tainted_return_value ][ var_assign ]",/code/src/fileio/fileio_executable_parser_win.cpp,267,0,267,0
19751,Memory - illegal accesses,Out-of-bounds read,"Event overrun-local : Overrunning array ""s_AnimsetMap"" of 512 8-byte elements at element index 512 (byte offset 4103) using index ""index"" (which evaluates to 512). Also see events: [ cond_at_most ]",/code/src/game_iw9/bgame/bg_animstate.cpp,150,0,150,0
27409,Uninitialized variables,Uninitialized scalar variable,"Event uninit_use_in_call : Using uninitialized value ""animEntry"". Field ""animEntry.second"" is uninitialized when calling ""insert"". [ details ] Also see events: [ var_decl ]",/code/src/game_iw9/bgame/bg_atr_utils.cpp,81,0,81,0
28901,Memory - illegal accesses,Out-of-bounds read,"Event overrun-local : Overrunning array ""wanderActions"" of 4 bytes at byte offset 4 using index ""nextActionIndex"" (which evaluates to 4). Also see events: [ assignment ][ assignment ]",/code/src/game_iw9/bgame/bg_lwagent_wander.cpp,598,0,598,0
18782,Memory - illegal accesses,Uninitialized pointer read,"Event uninit_use_in_call : Using uninitialized value ""this->m_hashMap.m_freelist.m_head.mp_next"" when calling ""ClearEntries"". [ details ] Also see events: [ uninit_in_ctor ]",/code/src/game_iw9/bgame/bg_weapon_map.h,133,0,133,0
